datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2015-07-29,"Dhaka,Bangladesh",34.4,26.0,29.9,39.6,26.0,33.9,24.0,72.3,16.6,100.0,50.0,rain,,,,22.3,28.2,995.7,75.1,4.4,182.6,15.7,7,,2015-07-29T05:26:27,2015-07-29T18:43:04,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2015-07-30,"Dhaka,Bangladesh",33.4,25.7,30.0,39.3,25.7,34.9,24.0,71.1,14.5,100.0,50.0,rain,,,,43.2,14.8,994.4,78.9,4.2,99.1,8.4,3,,2015-07-30T05:26:53,2015-07-30T18:42:33,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
2015-07-31,"Dhaka,Bangladesh",29.0,24.6,26.4,34.4,24.6,28.2,24.5,89.5,51.3,100.0,100.0,rain,,,,43.9,59.8,994.5,98.3,3.6,71.2,6.1,2,,2015-07-31T05:27:20,2015-07-31T18:42:02,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
2015-08-01,"Dhaka,Bangladesh",29.0,25.0,26.4,35.6,25.0,28.0,24.7,90.6,30.4,100.0,100.0,rain,,,,29.5,125.4,998.7,97.1,3.8,195.6,16.9,6,,2015-08-01T05:27:46,2015-08-01T18:41:29,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
2015-08-02,"Dhaka,Bangladesh",31.0,25.6,27.3,39.1,25.6,29.9,24.7,86.1,22.3,100.0,79.17,rain,,,,24.5,141.3,1003.4,94.0,4.1,162.5,14.0,5,,2015-08-02T05:28:12,2015-08-02T18:40:55,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
2015-08-03,"Dhaka,Bangladesh",32.0,25.5,28.4,37.9,25.5,32.3,24.6,80.8,6.8,100.0,100.0,rain,,,,18.4,166.7,1003.7,85.4,4.2,271.0,23.3,9,,2015-08-03T05:28:38,2015-08-03T18:40:19,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,remote,41922099999,41939099999,41909099999"
2015-08-04,"Dhaka,Bangladesh",34.0,25.5,29.0,42.0,25.5,33.9,25.1,80.3,1.4,100.0,58.33,rain,,,,16.6,176.9,1002.8,87.1,4.4,266.7,23.0,9,,2015-08-04T05:29:04,2015-08-04T18:39:43,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,remote,41922099999,41939099999,41909099999"
2015-08-05,"Dhaka,Bangladesh",33.4,27.0,29.7,39.1,30.1,34.9,24.5,74.7,3.0,100.0,50.0,rain,,,,18.4,177.5,1001.4,85.8,4.1,269.1,23.2,9,,2015-08-05T05:29:30,2015-08-05T18:39:06,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VGHS,41941099999,41929099999,41923099999,remote,41922099999,41939099999,41909099999"
2015-08-06,"Dhaka,Bangladesh",33.3,26.4,29.6,41.1,26.4,35.1,25.0,77.5,8.5,100.0,83.33,rain,,,,18.4,165.1,1000.4,80.0,4.2,191.2,16.5,7,,2015-08-06T05:29:56,2015-08-06T18:38:28,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
2015-08-07,"Dhaka,Bangladesh",32.3,27.4,29.5,40.7,32.2,35.9,25.5,79.5,6.5,100.0,70.83,rain,,,,14.8,177.1,1001.1,81.1,4.0,152.5,13.3,5,,2015-08-07T05:30:21,2015-08-07T18:37:49,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
2015-08-08,"Dhaka,Bangladesh",33.4,27.3,29.5,39.9,31.5,35.5,25.3,78.9,0.5,100.0,20.83,rain,,,,13.0,194.4,1001.8,81.3,4.2,181.7,15.7,6,,2015-08-08T05:30:47,2015-08-08T18:37:08,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VGHS,41941099999,41929099999,41923099999,remote,41922099999,41939099999,41909099999"
2015-08-09,"Dhaka,Bangladesh",34.0,25.7,29.8,41.6,25.7,35.6,25.1,76.5,1.0,100.0,41.67,rain,,,,18.4,160.1,1000.1,80.1,4.3,250.7,21.5,8,,2015-08-09T05:31:12,2015-08-09T18:36:27,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
2015-08-10,"Dhaka,Bangladesh",34.2,28.0,30.3,42.0,31.9,36.7,25.2,75.0,3.4,100.0,50.0,rain,,,,15.5,126.0,1001.1,66.5,4.2,207.2,17.9,7,,2015-08-10T05:31:37,2015-08-10T18:35:45,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
2015-08-11,"Dhaka,Bangladesh",36.0,27.9,30.6,44.7,32.7,37.0,25.0,72.7,13.0,100.0,83.33,rain,,,,18.4,121.1,1003.9,68.6,4.2,137.3,11.8,4,,2015-08-11T05:32:02,2015-08-11T18:35:02,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2015-08-12,"Dhaka,Bangladesh",33.0,28.0,30.1,43.8,28.8,36.3,24.8,74.1,3.3,100.0,83.33,rain,,,,28.8,139.3,1004.5,75.4,4.1,179.4,15.5,6,,2015-08-12T05:32:26,2015-08-12T18:34:18,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-08-13,"Dhaka,Bangladesh",33.0,27.0,29.5,40.6,30.6,35.6,25.3,78.6,7.9,100.0,100.0,rain,,,,22.3,145.2,1004.7,80.4,4.0,188.3,16.3,7,,2015-08-13T05:32:50,2015-08-13T18:33:33,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-08-14,"Dhaka,Bangladesh",30.4,28.0,28.7,38.8,32.7,34.8,25.8,84.4,12.3,100.0,100.0,rain,,,,14.8,153.2,1003.9,86.7,4.0,223.6,19.2,7,,2015-08-14T05:33:15,2015-08-14T18:32:47,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-08-15,"Dhaka,Bangladesh",33.0,27.9,29.8,40.6,32.7,35.5,24.8,75.2,20.3,100.0,100.0,rain,,,,22.3,178.2,1005.1,78.2,4.1,214.9,18.5,7,,2015-08-15T05:33:38,2015-08-15T18:32:00,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2015-08-16,"Dhaka,Bangladesh",32.0,27.0,28.8,39.4,30.6,34.1,25.1,80.8,22.2,100.0,100.0,rain,,,,25.9,175.0,1004.8,92.4,4.0,185.8,16.0,6,,2015-08-16T05:34:02,2015-08-16T18:31:13,0.05,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-08-17,"Dhaka,Bangladesh",31.8,27.8,28.9,39.0,32.0,34.5,25.3,81.1,29.6,100.0,100.0,rain,,,,22.3,182.1,1004.6,89.2,4.1,235.3,20.4,8,,2015-08-17T05:34:26,2015-08-17T18:30:24,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-08-18,"Dhaka,Bangladesh",32.0,27.0,29.0,40.7,31.2,34.9,25.5,82.0,16.5,100.0,100.0,rain,,,,27.7,202.8,1004.6,90.8,4.0,227.0,19.7,8,,2015-08-18T05:34:49,2015-08-18T18:29:35,0.12,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-08-19,"Dhaka,Bangladesh",31.4,26.9,28.6,39.4,30.1,34.5,25.8,84.9,14.4,100.0,100.0,rain,,,,38.9,202.3,1003.6,95.1,4.0,251.0,21.7,8,,2015-08-19T05:35:12,2015-08-19T18:28:45,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-08-20,"Dhaka,Bangladesh",32.0,26.0,27.4,40.7,26.0,30.7,25.3,88.4,22.0,100.0,100.0,rain,,,,25.9,190.5,1003.3,95.1,3.6,140.4,12.2,5,,2015-08-20T05:35:35,2015-08-20T18:27:55,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-08-21,"Dhaka,Bangladesh",29.3,25.1,27.0,36.3,25.1,29.5,25.0,89.1,22.3,100.0,87.5,rain,,,33.5,14.8,192.7,1002.9,93.5,3.6,106.3,9.2,4,,2015-08-21T05:35:57,2015-08-21T18:27:03,0.22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
2015-08-22,"Dhaka,Bangladesh",32.4,26.9,29.1,40.8,30.4,34.6,25.1,79.5,5.3,100.0,100.0,rain,,,,16.6,182.2,1000.8,85.6,4.2,238.7,20.5,8,,2015-08-22T05:36:20,2015-08-22T18:26:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
2015-08-23,"Dhaka,Bangladesh",30.2,27.1,28.5,37.4,30.9,33.5,25.0,81.6,5.6,100.0,50.0,rain,,,,18.4,164.5,1001.2,88.8,4.0,162.7,14.0,6,,2015-08-23T05:36:42,2015-08-23T18:25:18,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2015-08-24,"Dhaka,Bangladesh",32.1,25.9,29.0,39.3,25.9,34.6,25.4,81.4,0.0,0.0,0.0,,,,,13.0,119.1,1001.5,85.6,4.2,253.5,21.8,8,,2015-08-24T05:37:04,2015-08-24T18:24:25,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
2015-08-25,"Dhaka,Bangladesh",32.4,27.0,29.7,40.7,30.6,36.1,25.5,79.1,0.3,100.0,12.5,rain,,,,14.8,160.4,1000.8,78.8,4.1,153.6,13.2,5,,2015-08-25T05:37:25,2015-08-25T18:23:31,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-08-26,"Dhaka,Bangladesh",32.4,27.9,29.8,39.9,32.7,35.6,24.8,75.0,0.9,100.0,25.0,rain,,,,18.4,154.1,1002.1,69.0,4.0,183.0,15.8,6,,2015-08-26T05:37:47,2015-08-26T18:22:36,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-08-27,"Dhaka,Bangladesh",33.0,26.0,29.3,40.6,26.0,34.4,24.6,76.1,6.2,100.0,79.17,rain,,,,22.3,148.5,1003.3,79.6,4.0,171.8,14.8,6,,2015-08-27T05:38:08,2015-08-27T18:21:41,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2015-08-28,"Dhaka,Bangladesh",31.0,27.0,28.8,37.4,30.1,33.9,24.7,78.6,10.9,100.0,100.0,rain,,,,38.9,156.5,1003.8,80.8,4.1,203.2,17.5,7,,2015-08-28T05:38:30,2015-08-28T18:20:45,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2015-08-29,"Dhaka,Bangladesh",32.0,26.9,28.8,40.7,30.1,34.2,25.3,81.9,14.0,100.0,100.0,rain,,,,29.5,174.9,1002.8,91.6,4.2,243.3,21.1,8,,2015-08-29T05:38:51,2015-08-29T18:19:48,0.48,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-08-30,"Dhaka,Bangladesh",30.7,27.0,28.8,39.2,30.1,34.8,25.7,83.7,17.1,100.0,100.0,rain,,,,18.4,176.1,1003.0,90.6,4.0,172.6,14.8,6,,2015-08-30T05:39:11,2015-08-30T18:18:51,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-08-31,"Dhaka,Bangladesh",30.0,27.0,27.9,37.4,30.1,33.0,25.6,87.7,35.6,100.0,100.0,rain,,,,18.4,179.6,1003.6,92.3,3.8,103.5,9.1,4,,2015-08-31T05:39:32,2015-08-31T18:17:54,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
2015-09-01,"Dhaka,Bangladesh",29.0,26.3,27.4,35.6,26.3,31.6,25.4,89.1,29.3,100.0,100.0,rain,,,,25.9,170.5,1001.2,95.0,3.9,85.4,7.4,3,,2015-09-01T05:39:53,2015-09-01T18:16:56,0.59,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-09-02,"Dhaka,Bangladesh",29.0,25.7,26.9,35.6,25.7,29.4,25.0,89.8,26.0,100.0,100.0,rain,,,,22.3,197.9,1002.4,95.8,4.0,139.2,12.0,5,,2015-09-02T05:40:13,2015-09-02T18:15:58,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-09-03,"Dhaka,Bangladesh",30.1,26.0,27.7,36.6,26.0,31.1,24.8,84.9,12.4,100.0,100.0,rain,,,,14.4,202.8,1004.5,95.0,4.0,180.7,15.7,7,,2015-09-03T05:40:33,2015-09-03T18:14:59,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
2015-09-04,"Dhaka,Bangladesh",31.3,25.1,28.0,40.5,25.1,32.0,25.2,85.1,4.1,100.0,75.0,rain,,,,13.3,183.1,1007.8,91.6,4.4,224.9,19.3,8,,2015-09-04T05:40:53,2015-09-04T18:14:00,0.69,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,remote,41922099999,41939099999,41909099999"
2015-09-05,"Dhaka,Bangladesh",32.0,26.0,27.6,39.2,26.0,30.7,24.7,84.8,2.3,100.0,79.17,rain,,,,11.2,175.2,1007.1,91.1,4.0,191.3,16.6,8,,2015-09-05T05:41:13,2015-09-05T18:13:00,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-09-06,"Dhaka,Bangladesh",34.0,26.5,29.4,41.6,26.5,34.7,24.9,77.8,3.1,100.0,58.33,rain,,,,47.6,220.7,1005.9,80.8,4.2,208.1,17.8,8,,2015-09-06T05:41:33,2015-09-06T18:12:00,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2015-09-07,"Dhaka,Bangladesh",33.2,26.2,29.2,42.1,26.2,34.3,24.6,77.2,6.9,100.0,79.17,rain,,,,18.4,164.8,1005.5,68.3,4.2,156.5,13.7,6,,2015-09-07T05:41:53,2015-09-07T18:11:00,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-09-08,"Dhaka,Bangladesh",33.0,26.9,29.3,41.3,30.1,34.5,24.6,76.1,4.4,100.0,50.0,rain,,,,14.8,159.6,1004.5,71.7,4.2,217.6,18.7,7,,2015-09-08T05:42:13,2015-09-08T18:09:59,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-09-09,"Dhaka,Bangladesh",34.4,27.1,30.0,47.1,30.7,36.0,25.0,75.4,0.0,0.0,0.0,,,,,11.2,253.3,1004.4,68.3,4.0,205.4,17.8,7,,2015-09-09T05:42:32,2015-09-09T18:08:58,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
2015-09-10,"Dhaka,Bangladesh",33.1,27.0,29.8,42.4,30.6,36.2,25.4,78.0,8.3,100.0,83.33,rain,,,,18.4,119.0,1005.9,90.1,4.0,76.6,6.4,2,,2015-09-10T05:42:52,2015-09-10T18:07:57,0.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-09-11,"Dhaka,Bangladesh",35.0,27.4,29.6,43.8,31.9,35.7,25.4,78.7,6.4,100.0,91.67,rain,,,,14.8,132.3,1006.9,76.5,4.2,146.6,12.5,6,,2015-09-11T05:43:11,2015-09-11T18:06:56,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-09-12,"Dhaka,Bangladesh",34.2,27.6,30.4,42.0,32.6,36.2,24.8,73.3,3.7,100.0,87.5,rain,,,,14.8,262.9,1006.6,64.5,4.4,250.8,21.6,8,,2015-09-12T05:43:31,2015-09-12T18:05:54,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2015-09-13,"Dhaka,Bangladesh",32.0,26.2,29.9,42.3,26.2,36.5,25.6,78.4,10.6,100.0,100.0,rain,,,,18.4,293.7,1005.9,76.9,4.1,124.4,10.8,5,,2015-09-13T05:43:50,2015-09-13T18:04:53,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999"
2015-09-14,"Dhaka,Bangladesh",34.0,27.9,30.4,39.4,32.5,35.5,24.0,69.4,4.9,100.0,95.83,rain,,,,139.0,128.6,1005.1,65.7,4.3,135.8,11.7,5,,2015-09-14T05:44:10,2015-09-14T18:03:51,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2015-09-15,"Dhaka,Bangladesh",34.0,27.6,30.0,40.6,32.3,35.3,24.4,72.7,7.2,100.0,100.0,rain,,,42.5,22.3,118.3,1004.9,64.8,4.4,228.9,19.6,8,,2015-09-15T05:44:29,2015-09-15T18:02:49,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
2015-09-16,"Dhaka,Bangladesh",34.0,28.0,30.5,40.6,31.9,36.1,24.4,70.7,4.8,100.0,66.67,rain,,,,22.3,147.3,1003.9,53.0,4.4,181.9,15.8,6,,2015-09-16T05:44:48,2015-09-16T18:01:47,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-09-17,"Dhaka,Bangladesh",34.0,27.6,30.6,42.3,32.6,37.1,25.2,73.9,0.5,100.0,20.83,rain,,,,11.2,28.9,1004.2,53.4,4.3,193.5,16.8,7,,2015-09-17T05:45:08,2015-09-17T18:00:44,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2015-09-18,"Dhaka,Bangladesh",35.1,25.0,30.3,45.4,25.0,36.9,25.3,75.1,1.7,100.0,50.0,rain,,,,18.4,356.9,1003.6,53.8,4.3,207.9,18.0,8,,2015-09-18T05:45:27,2015-09-18T17:59:42,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-09-19,"Dhaka,Bangladesh",29.0,26.1,27.8,34.7,26.1,32.3,25.1,85.4,34.7,100.0,100.0,rain,,,,22.3,143.4,1004.2,94.4,3.9,88.5,7.7,3,,2015-09-19T05:45:47,2015-09-19T17:58:40,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-09-20,"Dhaka,Bangladesh",28.3,25.0,26.4,34.8,25.0,27.9,24.6,89.9,54.0,100.0,100.0,rain,,,,29.5,138.9,1005.1,98.0,3.7,80.2,6.8,3,,2015-09-20T05:46:06,2015-09-20T17:57:38,0.23,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
2015-09-21,"Dhaka,Bangladesh",30.4,25.0,27.1,38.2,25.0,30.2,24.9,88.1,39.6,100.0,100.0,rain,,,,25.9,167.4,1003.9,93.6,3.9,101.6,8.7,4,,2015-09-21T05:46:26,2015-09-21T17:56:35,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-09-22,"Dhaka,Bangladesh",29.5,26.1,27.6,38.2,26.1,31.5,25.2,87.0,22.6,100.0,100.0,rain,,,,18.4,179.7,1003.8,90.4,4.0,193.0,16.9,7,,2015-09-22T05:46:46,2015-09-22T17:55:33,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,remote,41922099999,41939099999,41909099999"
2015-09-23,"Dhaka,Bangladesh",29.0,25.9,27.3,36.8,25.9,31.2,25.5,89.8,27.5,100.0,100.0,rain,,,,22.3,232.9,1003.6,99.8,4.0,164.1,14.4,7,,2015-09-23T05:47:06,2015-09-23T17:54:31,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2015-09-24,"Dhaka,Bangladesh",32.0,25.9,28.1,40.7,25.9,32.0,24.8,82.8,11.6,100.0,50.0,rain,,,,22.3,213.4,1003.1,91.3,4.2,174.9,15.1,7,,2015-09-24T05:47:26,2015-09-24T17:53:29,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-09-25,"Dhaka,Bangladesh",34.6,27.0,29.9,42.1,30.1,34.6,24.0,72.3,0.0,0.0,0.0,,,,,18.4,257.2,1003.4,51.3,4.3,252.9,22.0,9,,2015-09-25T05:47:46,2015-09-25T17:52:27,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2015-09-26,"Dhaka,Bangladesh",35.0,24.3,29.5,40.6,24.3,32.3,22.4,67.7,0.0,0.0,0.0,,,,,11.2,20.7,1005.3,24.0,4.5,259.8,22.5,9,,2015-09-26T05:48:06,2015-09-26T17:51:25,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
2015-09-27,"Dhaka,Bangladesh",34.0,25.3,29.5,35.8,25.3,31.2,20.6,61.3,0.0,0.0,0.0,,,,,11.2,52.2,1006.1,35.2,4.4,255.7,22.1,9,,2015-09-27T05:48:27,2015-09-27T17:50:24,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999"
2015-09-28,"Dhaka,Bangladesh",33.0,25.3,29.2,39.3,25.3,32.6,22.9,69.5,0.0,0.0,0.0,,,,,18.4,316.3,1006.6,28.1,4.2,265.2,23.0,9,,2015-09-28T05:48:47,2015-09-28T17:49:22,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
